id,id_aziende,id_fornitori,codice,codice_ufficiale,codice_alternativo_ufficiale,nome,nome_eng,descrizione,descrizione_eng,descrizione_estesa,descrizione_estesa_eng,meta_title,meta_title_eng,meta_description,meta_description_eng,produttore,originale,parte_sportiva,memorabilia,descrizione_tecnica,immagine,galleria,id_brand,prezzo,esente_iva,richiesta_preventivo,quantita_min,quantita_confezione,unita,iva,accise,importo_minimo,sconto_base1,sconto_base2,sconto_base3,sconto_applicato,categoria_merceologica,tipologia,id_varianti_set_tipologie,disponibilita,ordinabile,forza_immagini,attivo,tag,quantita,id_materiali,anno_produzione,taglia,peso,altezza,larghezza,lunghezza,condizioni_ricambio,stato,data_inserimento,data_modifica,data_rimozione,data_vendita,aziende,fornitori,brand,varianti_set_tipologie,materiali
8085,306,306,rcjb149,,,Labbra spoiler e strake Porsche 997 GT3R,Porsche 997 GT3R spoiler lips and strake,"Labbra spoiler Porsche 997 GT3R nella parte anteriore destra, sinistra e
Spoiler Strake nella parte anteriore destra
Numeri di parte: 997.505.376.9C, 997.505.985.91, 997.505.986.91
Buone condizioni.","Porsche 997 GT3R spoiler lips front right, left and
Strake spoiler front right
Part numbers: 997.505. 376.9C, 997.505. 985.91, 997.505. 986.91
Good condition.","Labbra spoiler Porsche 997 GT3R nella parte anteriore destra, sinistra e
Spoiler Strake nella parte anteriore destra
Numeri di parte: 997.505.376.9C, 997.505.985.91, 997.505.986.91
Buone condizioni.","Porsche 997 GT3R spoiler lips front right, left and
Strake spoiler front right
Part numbers: 997.505. 376.9C, 997.505. 985.91, 997.505. 986.91
Good condition.",,,,,,0,1,0,,ac4bcdef5aa8b013d819880cf-nobg.png,"ac4bcdef5aa8b013d819880cf.jpg,ae7e2f381196845a199ee5a5f.jpg,9c271a0a1e0c8414edb29aee1.jpg,b1d96bd87d2e2bea1d264fbd8.jpg,4c1acd7b280995b231b79bc4c.jpg",,800,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,3,60,60,60,usato,pubblicato,31/01/25 12:42,25/06/25 18:25,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
8088,306,306,rcjb150,,,Fuselli con guide d'aria Mercedes Benz DTM 2014-2016,Spindles with air guides Mercedes Benz DTM 2014-2016,"Montanti Mercedes Benz DTM 2014-2016 con guide dell'aria/condotti dell'aria dei freni
Completare.
Usato.
Codici: 314302040.000.01, 314352010.000.00
Codice aggiuntivo: 315112034.000.02 0002
Buone condizioni.","Mercedes Benz DTM 2014-2016 A-pillars with air guides/brake air ducts
Complete.
Used.
Codes: 314302040.000.01, 314352010.000.00
Additional code: 315112034.000.02 0002
Good condition.","Montanti Mercedes Benz DTM 2014-2016 con guide dell'aria/condotti dell'aria dei freni
Completare.
Usato.
Codici: 314302040.000.01, 314352010.000.00
Codice aggiuntivo: 315112034.000.02 0002
Buone condizioni.","Mercedes Benz DTM 2014-2016 A-pillars with air guides/brake air ducts
Complete.
Used.
Codes: 314302040.000.01, 314352010.000.00
Additional code: 315112034.000.02 0002
Good condition.",,,,,,0,0,0,,19df2978ae1a10ab1530a4958-nobg.png,"19df2978ae1a10ab1530a4958.jpg,5eed74a5add13f5fb3c5f2c7d.jpg,6e916d71a9c0ad46811735e2b.jpg,b85cd9ee4177d407c8feea007.jpg,b7ce3c7491239d50ec73bdb6b.jpg",,0,1,1,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,0,0,0,0,usato,bozza,31/01/25 12:42,25/06/25 18:25,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7662,306,306,rcjb1,,,Cavo del cambio Porsche,Porsche Shift Cable,"Cavo del cambio Porsche
Numero di parte: 99742404090
Prodotto in Germania.
Buone condizioni.","Porsche shift cable
Part number: 99742404090
Made in Germany.
Good condition.","Cavo del cambio Porsche
Numero di parte: 99742404090
Prodotto in Germania.
Buone condizioni.","Porsche shift cable
Part number: 99742404090
Made in Germany.
Good condition.",,,,,,0,0,0,,1764fabe575c4bfd0b2f09f39-nobg.png,"1764fabe575c4bfd0b2f09f39.jpg,a0f506520a8a52aeac17a41f4.jpg,b29ffea5ac107491acd6d90e0.jpg,d44991c46f1f2011f557f0add.jpg,06880b9b00fd609dca43983c0.jpg",,500,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,,,,,,,,usato,bozza,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7665,306,306,rcjb2,,,Pneumatici Michelin Pilot Sport GT Rain / Mescola P2L,Michelin Pilot Sport GT Rain Tires / P2L Compound,"Pneumatici da pioggia Michelin Pilot Sport GT /
Mescola per pneumatici P2L
Misure pneumatici: 30/68-18 e 31/71-18
Chilometraggio: 10 giri di Hockenheim
Ottime condizioni.
1 set in magazzino","Michelin Pilot Sport GT Rain Tires /
P2L Tire Compound
Tire Sizes: 30/68-18 & 31/71-18
Mileage: 10 laps of Hockenheim
Very good condition.
1 set in stock","Pneumatici da pioggia Michelin Pilot Sport GT /
Mescola per pneumatici P2L
Misure pneumatici: 30/68-18 e 31/71-18
Chilometraggio: 10 giri di Hockenheim
Ottime condizioni.
1 set in magazzino","Michelin Pilot Sport GT Rain Tires /
P2L Tire Compound
Tire Sizes: 30/68-18 & 31/71-18
Mileage: 10 laps of Hockenheim
Very good condition.
1 set in stock",,,,,,0,0,0,,c0fc8e0b2f0af4fa410965616-nobg.png,"c0fc8e0b2f0af4fa410965616.jpg,c6d028a432a19d01927837e72.jpg,680ffbab07be3d199d8cd0816.jpg,7a5f02f5a413380dc356d0a94.jpg,e9aa153edc90b4881e48aec4f.jpg",,800,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,,,,,,,,usato,bozza,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7668,306,306,rcjb3,,,Collettore di aspirazione Porsche 930 / 965 Turbo,Porsche 930 / 965 Turbo Intake Manifold,"Collettore di aspirazione Porsche 930/965 Turbo
Numero parte: 9301101341R
Buone condizioni d'uso.","Porsche 930/965 Turbo Intake Manifold
Part Number: 9301101341R
Good used condition.","Collettore di aspirazione Porsche 930/965 Turbo
Numero parte: 9301101341R
Buone condizioni d'uso.","Porsche 930/965 Turbo Intake Manifold
Part Number: 9301101341R
Good used condition.",,,,,,0,0,0,,983ba06a63b25f579a82403e5-nobg.png,"983ba06a63b25f579a82403e5.jpg,07b00f14fd41e35207ea411c5.jpg,45e813ba32d49166ef8347351.jpg,8a1f694df6e378acb7f5a2059.jpg,7842fd3bcdad59e23f0fac7c2.jpg",,1200,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,6,30,40,60,usato,pubblicato,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7671,306,306,rcjb4,,,Bielle Porsche 997 e 991.1 CUP 3.8L,Porsche 997 and 991.1 CUP 3.8L Connecting Rods,"Bielle Porsche 997 e 991.1 CUP da 3,8 l
Realizzato da: Pankl
Codice: 997.103.020.95
Durata: ca. 30 ore.
Diversi set disponibili.
Ottime condizioni.","Porsche 997 and 991.1 CUP 3.8L connecting rods
Made by: Pankl
Code: 997.103.020.95
Duration: approx. 30 hours.
Several sets available.
Very good condition.","Bielle Porsche 997 e 991.1 CUP da 3,8 l
Realizzato da: Pankl
Codice: 997.103.020.95
Durata: ca. 30 ore.
Diversi set disponibili.
Ottime condizioni.","Porsche 997 and 991.1 CUP 3.8L connecting rods
Made by: Pankl
Code: 997.103.020.95
Duration: approx. 30 hours.
Several sets available.
Very good condition.",,,,,,0,1,0,,e438c76094f8edb103a119b22-nobg.png,"e438c76094f8edb103a119b22.jpg,2ce140dab3e39537c4a291da3.jpg,fbdf806c8fb098ad45fcd306c.jpg,08aad4389c39bd024bcb7e4b7.jpg,8b145943937a3841eb3f9d63c.jpg",,2160,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,5,30,30,30,nuovo riprodotto,pubblicato,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7674,306,306,rcjb5,,,Pinze freno Porsche 991.2 GT3R,Porsche 991.2 GT3R Brake Calipers,"Pinze freno Porsche 991.2 GT3R
Set completo.
Prodotto da AP Racing.
Usato.","Porsche 991.2 GT3R brake calipers
Complete set.
Made by AP Racing.
Used.","Pinze freno Porsche 991.2 GT3R
Set completo.
Prodotto da AP Racing.
Usato.","Porsche 991.2 GT3R brake calipers
Complete set.
Made by AP Racing.
Used.",,,,,Ap Racing ,1,1,0,,aeb3d5ac827ba0754f031aafe-nobg.png,"aeb3d5ac827ba0754f031aafe.jpg,ef53970e5aec9aa3c5b55c5c2.jpg,0c0f253987d02f5931c2be996.jpg,3bfef9dd6cb260b94e3132abf.jpg,a3ac962f420bfa0b7a7bb85bb.jpg",,8800,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,8,60,60,60,usato,pubblicato,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7677,306,306,rcjb6,,,Serbatoio Ferrari con supporto e bocchettone di riempimento,Ferrari tank with support and filler neck,"Tanica per serbatoio Ferrari con supporto e bocchettone di rifornimento carburante
Fino a 30 litri.
Produttore: Sistemi di alimentazione avanzati
2 pezzi disponibili.
Prezzo per uno.
Buone condizioni.","Ferrari Tank Canister with Holder and Fuel Filler Nozzle
Up to 30 Liters.
Manufacturer: Advanced Fuel Systems
2 pieces available.
Price per one.
Good condition.","Tanica per serbatoio Ferrari con supporto e bocchettone di rifornimento carburante
Fino a 30 litri.
Produttore: Sistemi di alimentazione avanzati
2 pezzi disponibili.
Prezzo per uno.
Buone condizioni.","Ferrari Tank Canister with Holder and Fuel Filler Nozzle
Up to 30 Liters.
Manufacturer: Advanced Fuel Systems
2 pieces available.
Price per one.
Good condition.",,,,,,0,0,0,,904d946040b4ec66fc28b4a96-nobg.png,"904d946040b4ec66fc28b4a96.jpg,f406e97245bdec7ef3ee62a0a.jpg,c0796d95f36e49b21835ffa5c.jpg,e66edada2a9d7f469fe53bac8.jpg,02f161ccef9a8955eedba3d72.jpg",,1400,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,,,,,,,,usato,bozza,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7680,306,306,rcjb8,,,Alettone posteriore Aston Martin DBRS9,Aston Martin DBRS9 Rear Wing,"Aston Martin DBRS9 alettone posteriore
Buono usato.
Molte altre parti Aston Martin DBRS9 disponibili.","Aston Martin DBRS9 Rear Wing
Good used.
Many more Aston Martin DBRS9 parts available.","Aston Martin DBRS9 alettone posteriore
Buono usato.
Molte altre parti Aston Martin DBRS9 disponibili.","Aston Martin DBRS9 Rear Wing
Good used.
Many more Aston Martin DBRS9 parts available.",,,,,,0,0,0,,900d7fe73840f190d3d962557-nobg.png,"900d7fe73840f190d3d962557.jpg,55236afd3b4aaac9ac1af8e9e.jpg",,0,1,1,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,0,0,0,0,usato,bozza,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7683,306,306,rcjb9,,,Ruota anteriore Red Bull RB4 Formula 1,Red Bull RB4 Formula 1 Front Wheel,"Ruota anteriore Red Bull RB4 Formula 1
Numero parte: RB4-RS-01873
Anno 2006.
Condizione: Nuovo.
Prodotto da OZ.
Raro.","Red Bull RB4 Formula 1 Front Wheel
Part Number: RB4-RS-01873
Year 2006
Condition: New
Made by OZ
Rare","Ruota anteriore Red Bull RB4 Formula 1
Numero parte: RB4-RS-01873
Anno 2006.
Condizione: Nuovo.
Prodotto da OZ.
Raro.","Red Bull RB4 Formula 1 Front Wheel
Part Number: RB4-RS-01873
Year 2006
Condition: New
Made by OZ
Rare",,,,,OZ Racing ,0,0,1,,dbc277e563dc4795abfb12542-nobg.png,"dbc277e563dc4795abfb12542.jpg,fe01733a371878a753a31cd69.jpg,ead65b4be2569209a1ab41d45.jpg,af9f142d7ca0a048d7f397ebe.jpg,8a61f1ed1458a32ed0e5891b0.jpg",,1000,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,4,50,50,50,nuovo epoca,pubblicato,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7686,306,306,rcjb10,,,Parafango posteriore destro Aston Martin DBRS9,Aston Martin DBRS9 Rear Right Fender,"Parafango posteriore Aston Martin DBRS9 destro
Codice: R10/C5/038-A
Nuovo.
Molte altre parti Aston Martin DBRS9 disponibili.","Aston Martin DBRS9 Rear Fender Right
Part Number: R10/C5/038-A
New.
Many other Aston Martin DBRS9 parts available.","Parafango posteriore Aston Martin DBRS9 destro
Codice: R10/C5/038-A
Nuovo.
Molte altre parti Aston Martin DBRS9 disponibili.","Aston Martin DBRS9 Rear Fender Right
Part Number: R10/C5/038-A
New.
Many other Aston Martin DBRS9 parts available.",,,,,,0,0,0,,19cb4d933a70c9c8b58ab103c-nobg.png,"19cb4d933a70c9c8b58ab103c.jpg,d746bac92b93b3a5627d02767.jpg",,0,1,1,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,0,0,0,0,,bozza,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7689,306,306,rcjb11,,,Bracci oscillanti posteriori Porsche 997 GT3 CUP (sinistro e destro),Porsche 997 GT3 CUP Rear Wishbones (Left & Right),"Porsche 997 GT3 CUP Bracci trasversali posteriori sinistro e destro
Numeri di parte: 99733104195, 99733104295
Data: 14 giugno 2012
Prodotto in Germania.
Buone condizioni.","Porsche 997 GT3 CUP Rear Wishbone Left & Right
Part Numbers: 99733104195, 99733104295
Date: June 14, 2012
Made in Germany.
Good condition.","Porsche 997 GT3 CUP Bracci trasversali posteriori sinistro e destro
Numeri di parte: 99733104195, 99733104295
Data: 14 giugno 2012
Prodotto in Germania.
Buone condizioni.","Porsche 997 GT3 CUP Rear Wishbone Left & Right
Part Numbers: 99733104195, 99733104295
Date: June 14, 2012
Made in Germany.
Good condition.",,,,,,0,1,0,,42893655ab2fd8812c44b3684-nobg.png,"42893655ab2fd8812c44b3684.jpg,efdfd0f332164b4d6d2227717.jpg,c2bbafd3cdfac307f7556b859.jpg,dbb6305a9af5d7dc9e758e2ff.jpg,aeb876f7dc987539208e4644a.jpg",,1600,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,12,40,30,80,usato,pubblicato,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7692,306,306,rcjb12,,,Estensione passaruota Mercedes Benz DTM 2008,Wheel arch extension Mercedes Benz DTM 2008,"Estensione del passaruota Mercedes Benz DTM 2008
Posteriore sinistro e destro.
L'ex Susie Wolff.
Colore: rosa
Buone condizioni.","Mercedes Benz DTM 2008 wheel arch extension
Rear left and right.
The former Susie Wolff.
Color: pink
Good condition.","Estensione del passaruota Mercedes Benz DTM 2008
Posteriore sinistro e destro.
L'ex Susie Wolff.
Colore: rosa
Buone condizioni.","Mercedes Benz DTM 2008 wheel arch extension
Rear left and right.
The former Susie Wolff.
Color: pink
Good condition.",,,,,,0,0,0,,d841c20e4ee11cd20ccd48f65-nobg.png,"d841c20e4ee11cd20ccd48f65.jpg,168324286617687da4adbc6cb.jpg,bde96200f2faa92e92629f13c.jpg,662c0e2f7f94b4b7129644f33.jpg,8116cf9e58401203e78552e49.jpg",,0,1,1,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,0,0,0,0,usato,bozza,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7695,306,306,rcjb13,,,Copriauto Ferrari 328,Ferrari 328 Car Cover,"Copriauto Ferrari 328
Con borsa.
Buone condizioni d'uso.
Raro.","Ferrari 328 car cover
With bag.
Good used condition.
Rare.","Copriauto Ferrari 328
Con borsa.
Buone condizioni d'uso.
Raro.","Ferrari 328 car cover
With bag.
Good used condition.
Rare.",,,,,,0,0,0,,17e4da7108424181b95ffc5f9-nobg.png,"17e4da7108424181b95ffc5f9.jpg,0f9f1b61afcecf0f46781121c.jpg,21cb1c64f3c6d104e3c3766cf.jpg,1820c3b4f18174cd967984fda.jpg,de6e248e4fbf1d620009df4ec.jpg",,500,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,5,50,50,80,usato,pubblicato,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7698,306,306,rcjb14,,,"Cerchi Porsche 993 Turbo Hollow Spoke 7,5x18 e 10x18",Porsche 993 Turbo Hollow Spoke Wheels 7.5x18 and 10x18,"Ruote a raggi cavi con tecnologia Porsche 993 Turbo, leggere
Misure: 7,5x18 ET 50 e 10x18 ET 65
Numeri di parte: 99336213405, 99336214001
Datato: 1997
Con vernice fresca e solo i minimi segni di conservazione.
Coprimozzi verniciati.
Raro e originale.","Porsche 993 Turbo technology hollow spoke wheels, lightweight
Size: 7.5x18 ET 50 and 10x18 ET 65
Part numbers: 99336213405, 99336214001
Dated: 1997
With fresh paint and only minimal signs of storage.
Painted hubcaps.
Rare and original.","Ruote a raggi cavi con tecnologia Porsche 993 Turbo, leggere
Misure: 7,5x18 ET 50 e 10x18 ET 65
Numeri di parte: 99336213405, 99336214001
Datato: 1997
Con vernice fresca e solo i minimi segni di conservazione.
Coprimozzi verniciati.
Raro e originale.","Porsche 993 Turbo technology hollow spoke wheels, lightweight
Size: 7.5x18 ET 50 and 10x18 ET 65
Part numbers: 99336213405, 99336214001
Dated: 1997
With fresh paint and only minimal signs of storage.
Painted hubcaps.
Rare and original.",,,,,,1,0,0,,aeddaa4872122b235d360598d-nobg.png,"aeddaa4872122b235d360598d.jpg,e0ca8f24b1c9a659a6154ee6e.jpg,0d5aa4a0fb9658ad792f17f5a.jpg,1f61d97ad7e26bb584147b651.jpg,9001e7bd7193fadf9fab1d6a8.jpg",,4000,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,40,60,50,60,ricondizionato,pubblicato,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7701,306,306,rcjb15,,,Molle Porsche 911 GT3 RS,Porsche 911 GT3 RS Springs,"Porsche 911 GT3 RS Molle
ca. 200 pezzi.
Nuovo vecchio stock.","Porsche 911 GT3 RS Springs
approx. 200 pieces.
New old stock.","Porsche 911 GT3 RS Molle
ca. 200 pezzi.
Nuovo vecchio stock.","Porsche 911 GT3 RS Springs
approx. 200 pieces.
New old stock.",,,,,,0,0,0,,f6dce8a348cfc90cfb3cd7734-nobg.png,"f6dce8a348cfc90cfb3cd7734.jpg,b72cac4dada74015112b2abaf.jpg",,4000,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,4,60,40,40,nuovo epoca,pubblicato,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7704,306,306,rcjb16,,,Alternatore Ferrari 488 Challenge / F8 Tributo,Ferrari 488 Challenge / F8 Tributo Alternator,"Alternatore Ferrari 488 Challenge / F8 Tributo
Numero parte: 329503
Buone condizioni d'uso.","Ferrari 488 Challenge / F8 Tributo Alternator
Part Number: 329503
Good used condition.","Alternatore Ferrari 488 Challenge / F8 Tributo
Numero parte: 329503
Buone condizioni d'uso.","Ferrari 488 Challenge / F8 Tributo Alternator
Part Number: 329503
Good used condition.",,,,,,0,0,0,,689cd45d05a1792c5ecfce4c4-nobg.png,"689cd45d05a1792c5ecfce4c4.jpg,495608662bdaa1ab6b16787f7.jpg,4104aaa274ef353c65afb5d2b.jpg,9551327d5f89adfed3c9e8c84.jpg,1bca91ad208832a7c943fb501.jpg",,450,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,,,,5,30,30,30,usato,bozza,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7707,306,306,rcjb17,,,Pompa dell’olio motore Porsche 997 GT3R,Porsche 997 GT3R Engine Oil Pump,"Pompa olio motore Porsche 997 GT3R
Buone condizioni.","Porsche 997 GT3R Engine Oil Pump
Good condition.","Pompa olio motore Porsche 997 GT3R
Buone condizioni.","Porsche 997 GT3R Engine Oil Pump
Good condition.",,,,,,0,1,0,,cd7c0e9b0b69684f38dd6f58a-nobg.png,"cd7c0e9b0b69684f38dd6f58a.jpg,de3f321619322f93ab48831b9.jpg,eca65995c8c60388e50d94682.jpg,1991b121c9672e107577355eb.jpg,0767e4820dc0d1da88daab325.jpg",,100,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,4,30,30,50,usato,pubblicato,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7710,306,306,rcjb18,,,Paraurti posteriore McLaren F1 GTR,McLaren F1 GTR Rear Bumper,"Paraurti posteriore McLaren F1 GTR
Fibra di carbonio
Raro.","McLaren F1 GTR Rear Bumper
Carbon Fiber
Rare.","Paraurti posteriore McLaren F1 GTR
Fibra di carbonio
Raro.","McLaren F1 GTR Rear Bumper
Carbon Fiber
Rare.",,,,,,1,0,0,,8c80c221350f6f9570828ba41-nobg.png,"8c80c221350f6f9570828ba41.jpg,919b51798373c06c1a8ea4e4f.jpg,f06212330f2d9428068ca9706.jpg,a8c4109f104150974a60058cb.jpg,b6c1d9697e17f9403b66b522e.jpg",,6500,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,4,40,150,40,usato,pubblicato,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7713,306,306,rcjb19,,,Testate cilindri Lola T70,Lola T70 Cylinder Heads,"Testate Lola T70
Prodotto da Edelbrock.
Numeri di parte: 6089/6088
Ulteriore numero visibile: D5151
Buone condizioni d'uso.","Lola T70 Headers
Made by Edelbrock.
Part Numbers: 6089/6088
Additional Visible Number: D5151
Good used condition.","Testate Lola T70
Prodotto da Edelbrock.
Numeri di parte: 6089/6088
Ulteriore numero visibile: D5151
Buone condizioni d'uso.","Lola T70 Headers
Made by Edelbrock.
Part Numbers: 6089/6088
Additional Visible Number: D5151
Good used condition.",,,,,,0,0,0,,3c83f6b7902d37de8956a1836-nobg.png,"3c83f6b7902d37de8956a1836.jpg,a3f514898a2b9737e33de28a5.jpg,c7d758ccd97a05bc80e311f4f.jpg,cb27551f30d00aabf43055e37.jpg,4d3e076dcbc22a920d6069846.jpg",,0,1,1,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,0,0,0,0,usato,bozza,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7716,306,306,rcjb20,,,Collettore di scarico Porsche 981 Cayman GT4 Clubsport,Porsche 981 Cayman GT4 Clubsport Exhaust Manifold,"Collettore di scarico Porsche 981 Cayman GT4 Clubsport
sinistra e destra
Numeri di parte: 981.113.211.8C, 981.113.212.8C
Buone condizioni.","Porsche 981 Cayman GT4 Clubsport Exhaust Manifold
left and right
Part Numbers: 981.113. 211.8C, 981.113. 212.8C
Good condition.","Collettore di scarico Porsche 981 Cayman GT4 Clubsport
sinistra e destra
Numeri di parte: 981.113.211.8C, 981.113.212.8C
Buone condizioni.","Porsche 981 Cayman GT4 Clubsport Exhaust Manifold
left and right
Part Numbers: 981.113. 211.8C, 981.113. 212.8C
Good condition.",,,,,,0,1,0,,7af46134e5cb94068fac87d93-nobg.png,"7af46134e5cb94068fac87d93.jpg,2ccc038b8852a19e438d14e49.jpg,666b0fe53f13c583a673e683a.jpg,83f623da2771391fd86f61bd2.jpg,6c639d29232ff40fc17745032.jpg",,4500,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,1,60,50,80,usato,pubblicato,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7719,306,306,rcjb21,,,Parafanghi anteriori Porsche 991 Cup (sinistro e destro),Porsche 991 Cup Front Fenders (Left & Right),"Parafango anteriore Porsche 991 Cup sinistro e destro
Numeri di parte: 99150315600, 99150315500, 9915039328CG2X, 9915039318AG2X
Prodotto: AGW Germania
Condizione: Nuovo","Porsche 991 Cup Front Fender Left & Right
Part Numbers: 99150315600, 99150315500, 9915039328CG2X, 9915039318AG2X
Product: AGW Germany
Condition: New","Parafango anteriore Porsche 991 Cup sinistro e destro
Numeri di parte: 99150315600, 99150315500, 9915039328CG2X, 9915039318AG2X
Prodotto: AGW Germania
Condizione: Nuovo","Porsche 991 Cup Front Fender Left & Right
Part Numbers: 99150315600, 99150315500, 9915039328CG2X, 9915039318AG2X
Product: AGW Germany
Condition: New",,,,,,0,1,0,,6a079a67e4728aea3d069fb7b-nobg.png,"6a079a67e4728aea3d069fb7b.jpg,d91b594f6fcb82b87fa8009dc.jpg,c54b407476495a5b6fb14b5b8.jpg,4874839b40dda75bfe6e4a087.jpg,7c005b9fd6bd8558436b47b78.jpg",,1400,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,3,100,100,100,nuovo epoca,pubblicato,31/01/25 12:42,25/06/25 18:23,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
7722,306,306,rcjb22,,,Volante Momo Porsche 996 RSR,Momo Porsche 996 RSR Steering Wheel,"Porsche 996 RSR Volante Momo
Usato.
Con pulsante clacson.","Porsche 996 RSR Momo Steering Wheel
Used.
With horn button.","Porsche 996 RSR Volante Momo
Usato.
Con pulsante clacson.","Porsche 996 RSR Momo Steering Wheel
Used.
With horn button.",,,,,Momo,1,1,0,,84ce92075aec62869a8b84512-nobg.png,"84ce92075aec62869a8b84512.jpg,4f09662283e92bb09f39053b0.jpg,8b85265bc545dd8316fcf844f.jpg,4a23421ca744986d08610667d.jpg,542d1f3e1511c77bcdf91f7f6.jpg",,500,1,0,1,1,,,,,,,,,,semplice,,0,1,0,1,,1,0,,,3,20,30,30,usato,pubblicato,31/01/25 12:42,25/06/25 18:24,0000-00-00 00:00:00,,"Jonas Brenner
<br>(<i>Seller Pro 306</i>)",,,,
